受注伝票番号,売上日,会員ID,会員登録日,商品コード,商品名称,注文数量,商品売価計,受注ステータス
700981,20260212,M100455,20260206,CE105,年間メンバーパス,1,4980,11
700982,20260413,M100455,20260206,CE103,グルーミング講座,2,7600,11
700983,20260219,M100456,20260129,CT104,もこもこ泡シャンプー 300ml,1,9800,11
700983,20260219,M100456,20260129,CF102,総合栄養食 まぐろ 100g,1,980,11
700984,20240728,M100457,20240709,CS101,かつおチップス 200g,3,36000,11
700984,20240728,M100457,20240709,CT106,耳そうじシート 40枚,1,9800,11
700984,20240728,M100457,20240709,CS104,減塩にぼし 500g,1,1280,11
700985,20240102,M100458,20200108,CS102,ささみチップス 200g,1,4980,11
700985,20240102,M100458,20200108,CT104,もこもこ泡シャンプー 300ml,1,9800,11
700985,20240102,M100458,20200108,CT106,耳そうじシート 40枚,3,29400,11
700985,20240102,M100458,20200108,CT102,肉球バーム 10g,1,6800,11
700986,20240416,M100458,20200108,CS103,またたびスティック 30本,1,3800,11
700987,20240425,M100458,20200108,CT102,肉球バーム 10g,1,6800,11
700988,20240831,M100458,20200108,CS103,またたびスティック 30本,2,7600,11
700988,20240831,M100458,20200108,CS104,減塩にぼし 500g,1,1280,11
700989,20250603,M100459,20250513,CE105,年間メンバーパス,1,4980,11
700989,20250603,M100459,20250513,CT106,耳そうじシート 40枚,1,9800,11
700989,20250603,M100459,20250513,CH102,毛玉ケアパウダー 180回分,1,1650,11
700990,20240102,M100460,20210906,CT104,もこもこ泡シャンプー 300ml,1,9800,11
700991,20240409,M100460,20210906,CS104,減塩にぼし 500g,1,1280,09
700992,20240725,M100460,20210906,CT102,肉球バーム 10g,1,6800,11
700993,20240828,M100460,20210906,CT104,もこもこ泡シャンプー 300ml,1,9800,11
700993,20240828,M100460,20210906,CT103,被毛ケアローション 190ml,1,1650,11
700993,20240828,M100460,20210906,CE102,しつけ教室チケット S,1,6800,11
700994,20240908,M100460,20210906,CT102,肉球バーム 10g,1,6800,11
700995,20250617,M100460,20210906,CS104,減塩にぼし 500g,1,1280,11
700995,20250617,M100460,20210906,CE102,しつけ教室チケット S,1,6800,11
700996,20250705,M100460,20210906,CT106,耳そうじシート 40枚,1,9800,11
700996,20250705,M100460,20210906,CS103,またたびスティック 30本,1,3800,11
700997,20260116,M100460,20210906,CT102,肉球バーム 10g,2,13600,11
700997,20260116,M100460,20210906,CF101,総合栄養食 まぐろ 500g,1,12000,11
700998,20250125,M100461,20250111,CE105,年間メンバーパス,1,4980,11
700998,20250125,M100461,20250111,CT104,もこもこ泡シャンプー 300ml,1,9800,11
700999,20250302,M100461,20250111,CS101,かつおチップス 200g,1,12000,11
700999,20250302,M100461,20250111,CT102,肉球バーム 10g,2,13600,11
701000,20250317,M100461,20250111,CF102,総合栄養食 まぐろ 100g,1,980,11
701000,20250317,M100461,20250111,CT106,耳そうじシート 40枚,1,9800,11
701000,20250317,M100461,20250111,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701001,20250426,M100461,20250111,CS104,減塩にぼし 500g,2,2560,11
701002,20240601,M100462,20240515,CT106,耳そうじシート 40枚,1,9800,11
701003,20240825,M100463,20240731,CT106,耳そうじシート 40枚,2,19600,11
701003,20240825,M100463,20240731,CS101,かつおチップス 200g,1,12000,11
701003,20240825,M100463,20240731,CH101,猫用マルチビタミン 180粒,2,1960,11
701003,20240825,M100463,20240731,CT104,もこもこ泡シャンプー 300ml,2,19600,11
701004,20240913,M100463,20240731,CH102,毛玉ケアパウダー 180回分,1,1650,11
701005,20260529,M100464,20260506,CH102,毛玉ケアパウダー 180回分,1,1650,11
701006,20260614,M100464,20260506,CT108,毛玉ケアジェル 60g,1,980,11
701007,20260501,M100465,20260428,CT106,耳そうじシート 40枚,1,9800,14
701008,20241224,M100466,20241130,CT102,肉球バーム 10g,1,6800,11
701009,20251008,M100467,20250915,CF105,竹のフードスクープ,1,980,11
701010,20251114,M100468,20251020,CS103,またたびスティック 30本,1,3800,11
701010,20251114,M100468,20251020,CT106,耳そうじシート 40枚,2,19600,11
701011,20260106,M100468,20251020,CH102,毛玉ケアパウダー 180回分,1,1650,11
701012,20260117,M100468,20251020,CE105,年間メンバーパス,1,4980,11
701012,20260117,M100468,20251020,CS104,減塩にぼし 500g,1,1280,11
701013,20260129,M100468,20251020,CT103,被毛ケアローション 190ml,1,1650,11
701013,20260129,M100468,20251020,CF102,総合栄養食 まぐろ 100g,2,1960,11
701014,20240911,M100469,20240901,CS101,かつおチップス 200g,3,36000,11
701014,20240911,M100469,20240901,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701015,20241010,M100469,20240901,CS104,減塩にぼし 500g,1,1280,11
701016,20251112,M100470,20251112,CS101,かつおチップス 200g,1,12000,11
701017,20260306,M100470,20251112,CF104,給水器フィルター,1,1280,11
701017,20260306,M100470,20251112,CT106,耳そうじシート 40枚,1,9800,11
701018,20260313,M100470,20251112,CT102,肉球バーム 10g,1,6800,11
701019,20260221,M100471,20260213,CT102,肉球バーム 10g,2,13600,11
701020,20250701,M100472,20250623,CT106,耳そうじシート 40枚,1,9800,11
701021,20250709,M100472,20250623,CT104,もこもこ泡シャンプー 300ml,2,19600,11
701022,20250724,M100472,20250623,CT103,被毛ケアローション 190ml,1,1650,11
701022,20250724,M100472,20250623,CT106,耳そうじシート 40枚,1,9800,11
701023,20251022,M100472,20250623,CT108,毛玉ケアジェル 60g,1,980,11
701023,20251022,M100472,20250623,CS101,かつおチップス 200g,1,12000,11
701024,20241118,M100473,20241106,CT108,毛玉ケアジェル 60g,1,980,11
701024,20241118,M100473,20241106,CS101,かつおチップス 200g,1,12000,11
701024,20241118,M100473,20241106,CH102,毛玉ケアパウダー 180回分,3,4950,11
701025,20250101,M100473,20241106,CS101,かつおチップス 200g,1,12000,14
701026,20250714,M100473,20241106,CT106,耳そうじシート 40枚,1,9800,11
701026,20250714,M100473,20241106,CE105,年間メンバーパス,1,4980,11
701027,20251015,M100473,20241106,CS101,かつおチップス 200g,1,12000,11
701028,20260317,M100473,20241106,CT106,耳そうじシート 40枚,1,9800,14
701029,20250305,M100474,20250217,CS104,減塩にぼし 500g,1,1280,11
701029,20250305,M100474,20250217,CT102,肉球バーム 10g,2,13600,11
701030,20250413,M100474,20250217,CS104,減塩にぼし 500g,1,1280,11
701030,20250413,M100474,20250217,CT106,耳そうじシート 40枚,1,9800,11
701031,20250508,M100474,20250217,CS101,かつおチップス 200g,2,24000,11
701032,20250903,M100474,20250217,CT106,耳そうじシート 40枚,1,9800,11
701032,20250903,M100474,20250217,CT102,肉球バーム 10g,1,6800,11
701033,20251024,M100474,20250217,CS101,かつおチップス 200g,1,12000,11
701033,20251024,M100474,20250217,CT102,肉球バーム 10g,1,6800,11
701033,20251024,M100474,20250217,CT103,被毛ケアローション 190ml,2,3300,11
701033,20251024,M100474,20250217,CT106,耳そうじシート 40枚,1,9800,11
701034,20251027,M100475,20251011,CE105,年間メンバーパス,1,4980,11
701035,20251116,M100476,20251029,CS104,減塩にぼし 500g,1,1280,11
701036,20241226,M100477,20241216,CH102,毛玉ケアパウダー 180回分,1,1650,14
701036,20241226,M100477,20241216,CH106,腸内フローラ乳酸菌 60粒,2,24000,14
701037,20250123,M100477,20241216,CT106,耳そうじシート 40枚,1,9800,11
701038,20250131,M100477,20241216,CT108,毛玉ケアジェル 60g,1,980,11
701039,20250529,M100477,20241216,CT106,耳そうじシート 40枚,1,9800,11
701040,20240814,M100478,20240721,CS101,かつおチップス 200g,1,12000,11
701040,20240814,M100478,20240721,CS104,減塩にぼし 500g,1,1280,11
701041,20240924,M100478,20240721,CE102,しつけ教室チケット S,1,6800,11
701041,20240924,M100478,20240721,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701042,20250428,M100478,20240721,CS101,かつおチップス 200g,2,24000,11
701043,20240430,M100479,20240409,CS101,かつおチップス 200g,1,12000,11
701044,20240511,M100479,20240409,CE101,しつけ教室チケット A,1,2980,11
701044,20240511,M100479,20240409,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701044,20240511,M100479,20240409,CT108,毛玉ケアジェル 60g,2,1960,11
701045,20240614,M100479,20240409,CS104,減塩にぼし 500g,1,1280,11
701045,20240614,M100479,20240409,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701046,20240710,M100479,20240409,CT108,毛玉ケアジェル 60g,1,980,11
701046,20240710,M100479,20240409,CT104,もこもこ泡シャンプー 300ml,2,19600,11
701047,20250110,M100479,20240409,CE103,グルーミング講座,1,3800,11
701047,20250110,M100479,20240409,CS101,かつおチップス 200g,1,12000,11
701048,20250416,M100479,20240409,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701049,20240604,M100480,20240601,CT106,耳そうじシート 40枚,2,19600,11
701050,20250828,M100481,20250820,CS103,またたびスティック 30本,1,3800,11
701051,20251119,M100481,20250820,CE105,年間メンバーパス,1,4980,11
701052,20251202,M100481,20250820,CT108,毛玉ケアジェル 60g,1,980,11
701053,20260504,M100481,20250820,CT108,毛玉ケアジェル 60g,1,980,11
701054,20241210,M100482,20241208,CH101,猫用マルチビタミン 180粒,1,980,11
701054,20241210,M100482,20241208,CF102,総合栄養食 まぐろ 100g,1,980,11
701055,20250106,M100482,20241208,CS101,かつおチップス 200g,1,12000,11
701055,20250106,M100482,20241208,CT101,肉球バーム 100g,1,1650,11
701056,20251002,M100483,20250907,CS101,かつおチップス 200g,1,12000,11
701057,20251016,M100483,20250907,CT104,もこもこ泡シャンプー 300ml,2,19600,11
701057,20251016,M100483,20250907,CT103,被毛ケアローション 190ml,1,1650,11
701058,20251214,M100483,20250907,CT106,耳そうじシート 40枚,1,9800,09
701058,20251214,M100483,20250907,CF103,陶器のごはん皿 S,2,3300,09
701058,20251214,M100483,20250907,CE105,年間メンバーパス,1,4980,09
701059,20251025,M100484,20251006,CT103,被毛ケアローション 190ml,1,1650,11
701060,20251205,M100484,20251006,CT106,耳そうじシート 40枚,1,9800,11
701060,20251205,M100484,20251006,CS104,減塩にぼし 500g,1,1280,11
701061,20260113,M100484,20251006,CS101,かつおチップス 200g,1,12000,11
701061,20260113,M100484,20251006,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701062,20250923,M100485,20250831,CS101,かつおチップス 200g,2,24000,11
701063,20251116,M100485,20250831,CH102,毛玉ケアパウダー 180回分,1,1650,11
701063,20251116,M100485,20250831,CF106,フードストッカー 1L,1,3800,11
701063,20251116,M100485,20250831,CS104,減塩にぼし 500g,2,2560,11
701064,20260325,M100485,20250831,CS101,かつおチップス 200g,1,12000,11
701065,20240606,M100486,20240520,CT106,耳そうじシート 40枚,3,29400,09
701066,20240801,M100486,20240520,CF101,総合栄養食 まぐろ 500g,1,12000,11
701067,20240907,M100487,20240831,CT108,毛玉ケアジェル 60g,1,980,11
701068,20250423,M100487,20240831,CT102,肉球バーム 10g,3,20400,11
701068,20250423,M100487,20240831,CT108,毛玉ケアジェル 60g,1,980,11
701069,20250630,M100487,20240831,CT106,耳そうじシート 40枚,1,9800,11
701070,20251106,M100488,20251016,CF101,総合栄養食 まぐろ 500g,1,12000,11
701070,20251106,M100488,20251016,CT104,もこもこ泡シャンプー 300ml,3,29400,11
701071,20251223,M100488,20251016,CT106,耳そうじシート 40枚,1,9800,11
701072,20260407,M100488,20251016,CT102,肉球バーム 10g,1,6800,11
701072,20260407,M100488,20251016,CF101,総合栄養食 まぐろ 500g,2,24000,11
701072,20260407,M100488,20251016,CF103,陶器のごはん皿 S,1,1650,11
701073,20260514,M100488,20251016,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701073,20260514,M100488,20251016,CT108,毛玉ケアジェル 60g,1,980,11
701074,20260221,M100489,20260214,CH102,毛玉ケアパウダー 180回分,1,1650,11
701075,20260228,M100489,20260214,CF105,竹のフードスクープ,1,980,11
701076,20260311,M100489,20260214,CT106,耳そうじシート 40枚,1,9800,11
701076,20260311,M100489,20260214,CT102,肉球バーム 10g,1,6800,11
701077,20240328,M100490,20240313,CT106,耳そうじシート 40枚,1,9800,11
701078,20240514,M100490,20240313,CE105,年間メンバーパス,1,4980,11
701078,20240514,M100490,20240313,CT102,肉球バーム 10g,1,6800,11
701078,20240514,M100490,20240313,CS104,減塩にぼし 500g,2,2560,11
701079,20260601,M100491,20260512,CH102,毛玉ケアパウダー 180回分,1,1650,14
701079,20260601,M100491,20260512,CS101,かつおチップス 200g,1,12000,14
701080,20250224,M100492,20250213,CH102,毛玉ケアパウダー 180回分,1,1650,11
701080,20250224,M100492,20250213,CS105,ミルク仕立ておやつ 300g,1,980,11
701081,20240112,M100493,20210331,CS102,ささみチップス 200g,1,4980,11
701082,20240128,M100493,20210331,CT108,毛玉ケアジェル 60g,2,1960,11
701083,20231221,M100494,20161024,CS104,減塩にぼし 500g,1,1280,11
701083,20231221,M100494,20161024,CT106,耳そうじシート 40枚,3,29400,11
701084,20231231,M100494,20161024,CS104,減塩にぼし 500g,1,1280,11
701084,20231231,M100494,20161024,CT102,肉球バーム 10g,1,6800,11
701084,20231231,M100494,20161024,CS101,かつおチップス 200g,1,12000,11
701085,20240113,M100495,20190106,CS101,かつおチップス 200g,1,12000,11
701085,20240113,M100495,20190106,CT108,毛玉ケアジェル 60g,1,980,11
701086,20260121,M100496,20260119,CS103,またたびスティック 30本,1,3800,11
701086,20260121,M100496,20260119,CE105,年間メンバーパス,2,9960,11
701087,20240118,M100497,20231231,CH106,腸内フローラ乳酸菌 60粒,1,12000,11
701088,20240909,M100497,20231231,CT108,毛玉ケアジェル 60g,1,980,11
701089,20240621,M100498,20240621,CT104,もこもこ泡シャンプー 300ml,2,19600,11
701089,20240621,M100498,20240621,CT106,耳そうじシート 40枚,1,9800,11
701090,20240726,M100498,20240621,CT103,被毛ケアローション 190ml,1,1650,11
701090,20240726,M100498,20240621,CS104,減塩にぼし 500g,1,1280,11
701091,20241121,M100499,20241108,CF101,総合栄養食 まぐろ 500g,1,12000,09
701091,20241121,M100499,20241108,CH103,関節ケアコラーゲン 250g,1,980,09
701092,20241231,M100499,20241108,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701092,20241231,M100499,20241108,CT103,被毛ケアローション 190ml,1,1650,11
701092,20241231,M100499,20241108,CS104,減塩にぼし 500g,1,1280,11
701093,20250508,M100500,20250413,CT106,耳そうじシート 40枚,2,19600,11
701093,20250508,M100500,20250413,CT102,肉球バーム 10g,2,13600,11
701093,20250508,M100500,20250413,CS103,またたびスティック 30本,1,3800,11
701093,20250508,M100500,20250413,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701094,20250518,M100500,20250413,CE102,しつけ教室チケット S,3,20400,11
701095,20250610,M100500,20250413,CT103,被毛ケアローション 190ml,1,1650,11
701096,20260527,M100501,20260526,CH102,毛玉ケアパウダー 180回分,1,1650,11
701096,20260527,M100501,20260526,CS101,かつおチップス 200g,1,12000,11
701097,20250129,M100502,20250116,CT102,肉球バーム 10g,2,13600,11
701098,20251228,M100502,20250116,CT106,耳そうじシート 40枚,2,19600,11
701099,20240702,M100503,20240609,CT102,肉球バーム 10g,1,6800,11
701099,20240702,M100503,20240609,CT106,耳そうじシート 40枚,1,9800,11
701099,20240702,M100503,20240609,CS101,かつおチップス 200g,2,24000,11
701100,20240806,M100503,20240609,CT104,もこもこ泡シャンプー 300ml,2,19600,11
701101,20241020,M100503,20240609,CE105,年間メンバーパス,1,4980,11
701101,20241020,M100503,20240609,CT102,肉球バーム 10g,1,6800,11
701102,20250214,M100504,20250212,CE105,年間メンバーパス,3,14940,09
701103,20250716,M100505,20250710,CT106,耳そうじシート 40枚,3,29400,11
701104,20250823,M100505,20250710,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701105,20250911,M100506,20250826,CT102,肉球バーム 10g,1,6800,11
701106,20260103,M100507,20251212,CE102,しつけ教室チケット S,1,6800,11
701107,20260115,M100507,20251212,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701107,20260115,M100507,20251212,CH103,関節ケアコラーゲン 250g,1,980,11
701108,20251215,M100508,20251203,CH102,毛玉ケアパウダー 180回分,1,1650,09
701108,20251215,M100508,20251203,CS104,減塩にぼし 500g,1,1280,09
701109,20260601,M100508,20251203,CT102,肉球バーム 10g,1,6800,11
701110,20260121,M100509,20260120,CT104,もこもこ泡シャンプー 300ml,1,9800,14
701111,20260312,M100509,20260120,CE105,年間メンバーパス,1,4980,11
701112,20260603,M100509,20260120,CT104,もこもこ泡シャンプー 300ml,1,9800,11
701112,20260603,M100509,20260120,CE102,しつけ教室チケット S,1,6800,11
